tweet_id_customer,author_id_customer,inbound_customer,created_at_customer,text_customer,response_tweet_id_customer,in_response_to_tweet_id_customer,tweet_id_brand,author_id_brand,inbound_brand,created_at_brand,text_brand,response_tweet_id_brand,in_response_to_tweet_id_brand,customer_text_clean,brand_text_clean,cluster
1513907,183947,True,Tue Oct 17 00:16:04 +0000 2017,@AppleSupport ok ill try it with my friends headphones tomorrow and see if it's just those that don't work and about a week and half now,1513908,1513906,1513908,AppleSupport,False,Tue Oct 17 00:21:39 +0000 2017,@183947 Sounds good. Keep us posted with your results.,,1513907,ok ill try it with my friends headphones tomorrow and see if it's just those that don't work and about a week and half now,Sounds good. Keep us posted with your results.,0
206682,164952,True,Thu Oct 05 00:50:17 +0000 2017,"@AppleSupport yes, i can, but it still changes the brightness depending on where i am — there's no option to prevent auto-brightness like before","206684,206685",206681,206684,AppleSupport,False,Thu Oct 05 01:50:00 +0000 2017,"@164952 Okay, thanks. Let's get to DM. https://t.co/GDrqU22YpT",,206682,"yes, i can, but it still changes the brightness depending on where i am — there's no option to prevent auto-brightness like before","Okay, thanks. Let's get to DM.",9
1165726,205606,True,Tue Oct 24 18:56:51 +0000 2017,@AppleSupport Messages and any other apps that allow the use of messaging,1165728,1165725,1165728,AppleSupport,False,Tue Oct 24 19:12:28 +0000 2017,"@205606 Thanks for that information. What about apps such as Notes, are they skipping characters or creating a new line when typing?",,1165726,Messages and any other apps that allow the use of messaging,"Thanks for that information. What about apps such as Notes, are they skipping characters or creating a new line when typing?",10
2291654,665554,True,Sun Nov 26 16:00:23 +0000 2017,"@AppleSupport Various apps such as Netflix, Facebook, snapchat, instagram to name a few.  Facebook app just froze when I went into it there so I went to take a screenshot to send it on but it just has frozen my phone again.It's turning itself off again. I uninstalled and reinstalled the apps.","2291656,2291657",2291653,2291657,AppleSupport,False,Sun Nov 26 16:15:30 +0000 2017,@665554 Thanks for those details. Please DM us using the following link and we'll gather more info from you and your device there. https://t.co/GDrqU22YpT,,2291654,"Various apps such as Netflix, Facebook, snapchat, instagram to name a few. Facebook app just froze when I went into it there so I went to take a screenshot to send it on but it just has frozen my phone again.It's turning itself off again. I uninstalled and reinstalled the apps.",Thanks for those details. Please DM us using the following link and we'll gather more info from you and your device there.,3
61396,265759,True,Wed Nov 22 05:57:07 +0000 2017,"@AppleSupport There are some apps which I bought years ago and the developer deleted them and put them under a new name in the Appstore. No new features, nothing. The only reason is that users have to buy it another time if they‘ve deleted the App. Why can‘t I download my purchased Apps?",612835,61348,612835,AppleSupport,False,Wed Nov 22 13:50:51 +0000 2017,"@265759 Thanks for reaching out. If the app developer has removed the app from the App Store, then downloads of that app will no longer be available.",612836,61396,"There are some apps which I bought years ago and the developer deleted them and put them under a new name in the Appstore. No new features, nothing. The only reason is that users have to buy it another time if they‘ve deleted the App. Why can‘t I download my purchased Apps?","Thanks for reaching out. If the app developer has removed the app from the App Store, then downloads of that app will no longer be available.",2
1607145,493659,True,Sat Nov 18 18:40:56 +0000 2017,"@AppleSupport I’d actually like to be sent a new phone. I have tried multiple times to “solve” the issues, when the actual issues are poorly made phones.",1607143,1607146,1607143,AppleSupport,False,Sat Nov 18 19:47:54 +0000 2017,@493659 We can certainly check in to your options. Please DM us about this and we'll continue from there. https://t.co/GDrqU22YpT,1607144,1607145,"I’d actually like to be sent a new phone. I have tried multiple times to “solve” the issues, when the actual issues are poorly made phones.",We can certainly check in to your options. Please DM us about this and we'll continue from there.,2
938199,342401,True,Sun Oct 22 13:22:54 +0000 2017,"@AppleSupport @325308 My new iPad Pro is glitching from simple stuff like multiple app drag and drop function, to orientation issues.",938206,938194,938206,AppleSupport,False,Sun Oct 22 15:36:31 +0000 2017,@342401 We can figure this out together. What iOS version are you using? Here's how to find it: https://t.co/ZTw54HL4Rm,938207,938199,"My new iPad Pro is glitching from simple stuff like multiple app drag and drop function, to orientation issues.",We can figure this out together. What iOS version are you using? Here's how to find it:,11
949688,345239,True,Sun Oct 22 12:42:14 +0000 2017,@AppleSupport Tried that but two minutes later it went on mute - it was fine before the last update,949689,949687,949689,AppleSupport,False,Sun Oct 22 15:26:00 +0000 2017,@345239 Is the Ring/Silence switch on your iPhone working as expected? Check this out: https://t.co/45AlFnF6Ae,949690,949688,Tried that but two minutes later it went on mute - it was fine before the last update,Is the Ring/Silence switch on your iPhone working as expected? Check this out:,0
1758791,529436,True,Tue Oct 17 21:42:56 +0000 2017,"@AppleSupport It works briefly after I reset my network settings, reboot or toggle airplane mode then it slows down to a crawl eventually. Not throttled.",1758793,1758790,1758793,AppleSupport,False,Tue Oct 17 21:59:00 +0000 2017,@529436 Got it. Have you checked for carrier updates? Take a look here: https://t.co/bfoi2mhtX3,1758794,1758791,"It works briefly after I reset my network settings, reboot or toggle airplane mode then it slows down to a crawl eventually. Not throttled.",Got it. Have you checked for carrier updates? Take a look here:,4
566762,252639,True,Sun Dec 03 01:27:48 +0000 2017,"@AppleSupport Doesn’t matter now everything is working again, thanks anyways 😊",566761,566763,566761,AppleSupport,False,Sun Dec 03 01:37:31 +0000 2017,@252639 Great! We're glad to hear it. Have a great rest of your day.,,566762,"Doesn’t matter now everything is working again, thanks anyways 😊",Great! We're glad to hear it. Have a great rest of your day.,11
2412489,693551,True,Wed Nov 15 13:11:45 +0000 2017,"@AppleSupport Tried restarting, Siri still randomly coming on, music stops playing randomly",2412490,2412488,2412490,AppleSupport,False,Wed Nov 15 15:49:00 +0000 2017,@693551 Do you have a different pair of headphones you could use to test with? Does the same issue occur? Please DM us your answer. https://t.co/GDrqU22YpT,,2412489,"Tried restarting, Siri still randomly coming on, music stops playing randomly",Do you have a different pair of headphones you could use to test with? Does the same issue occur? Please DM us your answer.,0
1410776,447897,True,Thu Nov 02 02:53:58 +0000 2017,@AppleSupport Similar problems were found on twitter and many others. I hope you will improve this problem on iOS 11.2.,1410777,1410775,1410777,AppleSupport,False,Thu Nov 02 03:39:28 +0000 2017,"@447897 We still want to help you. DM us, and we'll continue there. https://t.co/GDrqU22YpT",,1410776,Similar problems were found on twitter and many others. I hope you will improve this problem on iOS 11.2.,"We still want to help you. DM us, and we'll continue there.",1
1706741,517240,True,Tue Oct 17 17:44:19 +0000 2017,"@AppleSupport @172501 Same here, but had the problem before update as well. Something wrong with servers. But gmail app works fine? @AppleSupport","1706743,1706744",1706740,1706743,AppleSupport,False,Tue Oct 17 17:52:00 +0000 2017,@517240 We'd like to look into this further. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,,1706741,"Same here, but had the problem before update as well. Something wrong with servers. But gmail app works fine?",We'd like to look into this further. Please click here to join us in DM. We'll continue there:,11
2445192,701054,True,Wed Nov 15 01:06:10 +0000 2017,@AppleSupport I️ already updated I️t and I️t still doesn’t work. I️ am getting annoyed. All I️ want to do is type normally again.,2445194,2445191,2445194,AppleSupport,False,Wed Nov 15 01:14:31 +0000 2017,@701054 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,2445192,I️ already updated I️t and I️t still doesn’t work. I️ am getting annoyed. All I️ want to do is type normally again.,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,11
2213331,514270,True,Thu Oct 19 16:40:31 +0000 2017,@AppleSupport I tried using wifi also..But all in vein..Can you guide how can I update using pc,2213332,2213330,2213332,AppleSupport,False,Thu Oct 19 17:19:01 +0000 2017,@514270 This article shows how you can update using iTunes: https://t.co/80YRnjDFDk,,2213331,I tried using wifi also..But all in vein..Can you guide how can I update using pc,This article shows how you can update using iTunes:,4
2476073,707803,True,Wed Nov 15 16:51:04 +0000 2017,@AppleSupport my phone is slowing down and glitching multiple times a day. i have a 7 plus that i only got about 6 months ago and i have the latest updates for it because i hoped it would fix all the glitching,2476075,2476072,2476075,AppleSupport,False,Wed Nov 15 17:33:29 +0000 2017,@707803 Got it. Let us know in DM if you are noticing slow performance overall or when using certain apps or features. https://t.co/GDrqU22YpT,,2476073,my phone is slowing down and glitching multiple times a day. i have a 7 plus that i only got about 6 months ago and i have the latest updates for it because i hoped it would fix all the glitching,Got it. Let us know in DM if you are noticing slow performance overall or when using certain apps or features.,3
747805,298761,True,Tue Oct 17 15:32:58 +0000 2017,"@AppleSupport The latest one, it freezes and sticks on a page, it doesn’t respond for ages and when it does it just crashes on me - Bloody annoying!",747807,747804,747807,AppleSupport,False,Tue Oct 17 15:45:35 +0000 2017,"@298761 To confirm, are you running iOS 11.0.3? If so, when did you update to iOS 11.0.3?",747808,747805,"The latest one, it freezes and sticks on a page, it doesn’t respond for ages and when it does it just crashes on me - Bloody annoying!","To confirm, are you running iOS 11.0.3? If so, when did you update to iOS 11.0.3?",3
1052457,368721,True,Tue Oct 24 17:12:14 +0000 2017,@AppleSupport I also got this one &amp; never used it set up apple pay or wallet on my iPhone. Please help me STOP this garbage! Thanks! https://t.co/xIRaNs9afn,1052459,1052455,1052459,AppleSupport,False,Tue Oct 24 17:40:36 +0000 2017,@368721 We're here to help! Check out this article: https://t.co/qtyk71JfU1,,1052457,I also got this one &amp; never used it set up apple pay or wallet on my iPhone. Please help me STOP this garbage! Thanks!,We're here to help! Check out this article:,2
1217579,405706,True,Wed Oct 25 15:44:52 +0000 2017,@AppleSupport @115858 I have issues when I am connected. Even AirPlay halts. And old IPad stays connected to internet. problems with hay-day on iPad iOS 11,1217581,1217578,1217581,AppleSupport,False,Wed Oct 25 15:54:00 +0000 2017,@405706 Send us a DM and let us know what version of iOS 11 you're running. We'll go from there. https://t.co/GDrqU22YpT,,1217579,I have issues when I am connected. Even AirPlay halts. And old IPad stays connected to internet. problems with hay-day on iPad iOS 11,Send us a DM and let us know what version of iOS 11 you're running. We'll go from there.,1
453920,222722,True,Fri Dec 01 00:04:09 +0000 2017,@AppleSupport On safe mode it happens the same for a moment and then the icons load. https://t.co/qt6seDCMTJ,453921,453919,453921,AppleSupport,False,Fri Dec 01 00:17:00 +0000 2017,"@222722 Is there anything plugged into your Mac currently besides its power cable?

Does the issue remain also in a new test user: https://t.co/yoThHdqdHe

Please keep us posted in DM here: https://t.co/GDrqU22YpT",453922,453920,On safe mode it happens the same for a moment and then the icons load.,Is there anything plugged into your Mac currently besides its power cable? Does the issue remain also in a new test user: Please keep us posted in DM here:,11
